FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MemberFullName,MembershipName,Start,End,CourtLabels,InstructorNames,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,FamilyName,ItemCost
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4249102,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62822942,2025-06-14T09:17:38.983,2025-06-14T15:34:30.44,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4559053,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62822949,2025-06-14T09:17:48.11,2025-06-20T18:51:55.797,REDACTED,
POS,Drinks - Celcius,Other POS (6006),4.0,4.0,0.0,4070162,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T09:50:37.497,2025-06-14T09:50:37.497,,,Credit Card,Fee,62825205,2025-06-14T09:50:37.497,2025-06-14T09:50:37.497,REDACTED,0.0
Event Registration,Kids Summer Camp - Summer Kids Clinics - Ages 8-12,Organized Play Fees (6004),200.0,200.0,0.0,7487299,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-08-18T09:00:00,2025-08-18T14:00:00,,,Credit Card,Fee,62826379,2025-06-14T10:02:44.527,2025-06-14T10:05:05.623,REDACTED,
Event Registration,Kids Summer Camp - Summer Kids Clinics - Ages 5-7,Organized Play Fees (6004),200.0,200.0,0.0,7487299,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-08-18T09:00:00,2025-08-18T14:00:00,,,Credit Card,Fee,62826455,2025-06-14T10:03:13.56,2025-06-14T10:05:33.853,REDACTED,
Reservation,Reserve Court: Three Person,Court Fees (6002),26.66,26.66,0.0,6351633,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-15T10:00:00,2025-06-15T12:00:00,Court #1,,Credit Card,Fee,62826636,2025-06-14T10:04:34.137,2025-06-15T13:13:51.047,REDACTED,
Reservation,Reserve Court: Three Person,Court Fees (6002),26.66,26.66,0.0,6506654,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-15T10:00:00,2025-06-15T12:00:00,Court #1,,Credit Card,Fee,62826638,2025-06-14T10:04:34.153,2025-06-15T13:13:57.44,REDACTED,
Reservation,Reserve Court: Three Person,Court Fees (6002),26.66,26.66,0.0,6795506,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-15T10:00:00,2025-06-15T12:00:00,Court #1,,Credit Card,Fee,62826639,2025-06-14T10:04:34.18,2025-06-15T13:14:19.627,REDACTED,
Misc Fee,"Misc. Fee: Private event, 6/14 - down payment already made",Court Fees (6002),1285.0,1285.0,0.0,6435118,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T10:38:51.387,2025-06-14T10:38:51.387,,,Credit Card,Fee,62829796,2025-06-14T10:38:51.387,2025-06-14T10:39:40.22,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6612042,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62829798,2025-06-14T10:38:54.68,2025-06-14T14:48:32.563,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6315872,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62829804,2025-06-14T10:39:02.947,2025-06-14T10:39:43.017,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7437166,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62831920,2025-06-14T11:02:32.993,2025-06-14T15:00:50.16,REDACTED,
Lesson,Private Lesson,Lesson Fees (6003),60.0,60.0,0.0,5195510,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-21T10:00:00,2025-06-21T11:00:00,Court #1,C. Cronheim,Credit Card,Fee,62832085,2025-06-14T11:03:50.667,2025-06-20T15:05:53.39,REDACTED,
Lesson,Private Lesson,Lesson Fees (6003),70.0,70.0,0.0,5195510,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-21T10:00:00,2025-06-21T11:00:00,Court #1,C. Cronheim,Account Credit,Fee,62832085,2025-06-14T11:03:50.667,2025-06-20T15:05:53.39,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4221328,,REDACTED,Sweet & Sour,2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62834331,2025-06-14T11:26:43.743,2025-06-19T17:47:04.75,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6564656,1780857.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-16T18:00:00,2025-06-16T20:00:00,"Court #5, Court #6",,Credit Card,Fee,62836719,2025-06-14T11:53:58.533,2025-06-15T20:04:36.307,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6785232,1780857.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-16T18:00:00,2025-06-16T20:00:00,"Court #5, Court #6",,Credit Card,Fee,62836720,2025-06-14T11:53:58.58,2025-06-15T20:04:17.89,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6161837,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-19T18:00:00,2025-06-19T20:00:00,"Court #1, Court #2, Court #3",,Credit Card,Fee,62841191,2025-06-14T12:40:12.05,2025-06-19T18:26:53.23,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3638610,878757.0,REDACTED,The Founders,2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62841410,2025-06-14T12:42:48.187,2025-06-14T18:53:25.51,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7012883,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62842928,2025-06-14T13:00:35.773,2025-06-14T13:21:04.88,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7530147,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62843391,2025-06-14T13:04:59.867,2025-06-19T18:16:51.67,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7489306,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62845194,2025-06-14T13:26:21.8,2025-06-14T18:43:58.517,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6972663,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62845293,2025-06-14T13:27:36.593,2025-06-14T18:43:48.087,REDACTED,
Event Registration,All Levels w/ Challenge Court - All Levels Open Play,Organized Play Fees (6004),10.0,10.0,0.0,4888955,,REDACTED,Hollys Group,2025-06-17T09:00:00,2025-06-17T11:00:00,"Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62845951,2025-06-14T13:36:31.657,2025-06-17T09:47:07.55,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4590271,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62847385,2025-06-14T13:55:11.777,2025-06-14T18:20:26.97,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7007034,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62847565,2025-06-14T13:57:07.243,2025-06-14T18:20:08.89,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),17.0,17.0,0.0,4890492,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-18T18:00:00,2025-06-18T20:00:00,"Court #1, Court #2, Court #3",,Credit Card,Fee,62848342,2025-06-14T14:05:27.547,2025-06-18T17:44:08.077,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4322796,,REDACTED,Sweet & Sour,2025-06-18T18:00:00,2025-06-18T20:00:00,"Court #4, Court #5, Court #6",,Credit Card,Fee,62848570,2025-06-14T14:07:57.553,2025-06-18T17:26:50.41,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,7386452,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:30:00,2025-06-14T19:30:00,Court #1,,Credit Card,Fee,62849541,2025-06-14T14:18:46.49,2025-06-14T18:30:50.43,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7490220,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62851888,2025-06-14T14:48:38.673,2025-06-14T14:48:57.917,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5116629,,REDACTED,Sweet & Sour - Seniors,2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62851904,2025-06-14T14:48:46.223,2025-06-14T18:20:35.927,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4294115,,REDACTED,Basic Membership w. Payment Plan,2025-06-15T09:00:00,2025-06-15T11:00:00,"Court #3, Court #4",,Credit Card,Fee,62852024,2025-06-14T14:49:55.67,2025-06-15T09:02:53.46,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4918537,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62852150,2025-06-14T14:51:08.153,2025-06-14T14:53:03.437,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5802080,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62852498,2025-06-14T14:54:32.327,2025-06-14T17:29:35.497,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7490402,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62853529,2025-06-14T15:04:12.137,2025-06-14T15:04:34.81,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Match - The Pickle Jar,Court Fees (6002),270.0,270.0,0.0,6734296,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,62853793,2025-06-14T15:06:57.827,2025-06-14T15:28:23.573,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Match - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,3948552,,REDACTED,Basic Membership w. Payment Plan,2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,62854482,2025-06-14T15:15:28.533,2025-06-14T15:26:30.567,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Match - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,4645109,,REDACTED,Basic Membership w. Payment Plan,2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,62854483,2025-06-14T15:15:28.583,2025-06-14T15:26:05.76,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Match - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,5159887,,REDACTED,Basic Membership,2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,62854484,2025-06-14T15:15:28.613,2025-06-14T15:26:12.073,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Match - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,3653235,,REDACTED,Premium Membership,2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,62854485,2025-06-14T15:15:28.66,2025-06-14T15:26:45.983,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Match - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,5490708,,REDACTED,Basic Membership w. Payment Plan,2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,62854487,2025-06-14T15:15:28.707,2025-06-14T15:26:20.643,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Match - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,4656960,,REDACTED,Basic Membership w. Payment Plan,2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,62854488,2025-06-14T15:15:28.757,2025-06-14T15:26:38.427,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Match - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,4918536,,REDACTED,Basic Membership w. Payment Plan,2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,62854489,2025-06-14T15:15:28.787,2025-06-14T15:27:05.68,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Match - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,5528241,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,62854490,2025-06-14T15:15:28.833,2025-06-14T15:25:31.37,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Match - The Pickle Jar,Court Fees (6002),28.0,28.0,0.0,4280686,,REDACTED,Premium Membership w. Payment Plan,2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,62854491,2025-06-14T15:15:28.883,2025-06-14T15:27:17.26,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),250.0,250.0,0.0,7490856,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-15T13:00:00,2025-06-15T15:00:00,Court #3,,Credit Card,Fee,62856479,2025-06-14T15:41:01.28,2025-06-15T14:40:53.583,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),200.0,200.0,0.0,7490982,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-15T13:00:00,2025-06-15T15:00:00,Court #4,,Credit Card,Fee,62857324,2025-06-14T15:51:56.447,2025-06-15T16:30:39.013,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),200.0,200.0,0.0,7491004,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-15T13:00:00,2025-06-15T15:00:00,Court #5,,Credit Card,Fee,62857540,2025-06-14T15:54:07.37,2025-06-19T17:50:28.893,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),200.0,200.0,0.0,7491014,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-15T13:00:00,2025-06-15T15:00:00,Court #6,,Credit Card,Fee,62857668,2025-06-14T15:55:34.57,2025-06-15T16:28:17.337,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5618158,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62858899,2025-06-14T16:10:55.47,2025-06-14T18:23:34.067,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7488342,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62860034,2025-06-14T16:25:05.747,2025-06-14T18:02:12.507,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7036509,,REDACTED,Gympass- New Member,2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62863046,2025-06-14T17:07:17.52,2025-06-14T17:49:15.51,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6020668,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62863268,2025-06-14T17:10:10.567,2025-06-14T17:10:25.933,REDACTED,
POS,Drinks - Gatorade ,Other POS (6006),5.0,5.0,0.0,5512485,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T17:48:32.183,2025-06-14T17:48:32.183,,,Credit Card,Fee,62865770,2025-06-14T17:48:32.183,2025-06-14T17:48:32.183,REDACTED,0.0
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7492237,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62866047,2025-06-14T17:52:22.703,2025-06-14T17:52:39.817,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7492303,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62866641,2025-06-14T18:00:13.993,2025-06-14T18:03:28.583,REDACTED,
POS,Drinks - Red Bull,Other POS (6006),3.0,3.0,0.0,5489456,1830188.0,REDACTED,Basic Membership,2025-06-14T18:14:34.317,2025-06-14T18:14:34.317,,,Credit Card,Fee,62867639,2025-06-14T18:14:34.317,2025-06-19T17:48:51.24,REDACTED,0.0
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4988292,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62868163,2025-06-14T18:24:11.52,2025-06-14T18:25:12.867,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6015543,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T18:00:00,2025-06-14T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62869749,2025-06-14T18:49:52.05,2025-06-14T18:50:04.097,REDACTED,
